experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmarkstimulus_estimates_location_0,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_ppt_tool_movement_location_0
2_toolusenotinVR,219,1,60,3,24,1547.861,1552.802,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T060.csv
2_toolusenotinVR,219,1,61,3,25,1555.757,1560.766,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T061.csv
2_toolusenotinVR,219,1,62,3,26,1563.719,1568.728,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T062.csv
2_toolusenotinVR,219,1,63,3,27,1571.682,1576.579,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T063.csv
2_toolusenotinVR,219,1,64,3,28,1579.534,1584.732,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T064.csv
2_toolusenotinVR,219,1,65,3,29,1587.685,1593.061,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T065.csv
2_toolusenotinVR,219,1,66,3,30,1596.015,1601.091,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T066.csv
2_toolusenotinVR,219,1,67,3,31,1604.045,1609.043,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T067.csv
2_toolusenotinVR,219,1,68,3,32,1611.996,1616.827,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T068.csv
2_toolusenotinVR,219,1,69,3,33,1619.782,1625.012,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T069.csv
2_toolusenotinVR,219,1,70,3,34,1627.967,1634.919,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T070.csv
2_toolusenotinVR,219,1,71,3,35,1637.874,1642.305,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T071.csv
2_toolusenotinVR,219,1,72,3,36,1645.259,1649.979,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T072.csv
2_toolusenotinVR,219,1,73,3,37,1652.933,1657.687,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T073.csv
2_toolusenotinVR,219,1,74,3,38,1660.64,1667.415,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T074.csv
2_toolusenotinVR,219,1,75,3,39,1670.37,1674.768,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T075.csv
2_toolusenotinVR,219,1,76,3,40,1677.721,1682.274,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T076.csv
2_toolusenotinVR,219,1,77,3,41,1685.229,1689.538,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv
2_toolusenotinVR,219,1,78,3,42,1692.492,1696.979,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv
2_toolusenotinVR,219,1,79,3,43,1699.933,1704.064,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv
2_toolusenotinVR,219,1,80,3,44,1707.019,1710.972,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv
2_toolusenotinVR,219,1,81,3,45,1713.927,1718.768,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv
2_toolusenotinVR,219,1,82,3,46,1721.723,1726.065,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv
2_toolusenotinVR,219,1,83,3,47,1729.02,1734.049,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv
2_toolusenotinVR,219,1,84,3,48,1737.005,1741.68,,,,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,2_toolusenotinVR/219/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv
2_toolusenotinVR,219,1,85,4,1,1915.221,1919.096,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T085.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T085.csv,,
2_toolusenotinVR,219,1,86,4,2,1922.051,1925.782,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T086.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T086.csv,,
2_toolusenotinVR,219,1,87,4,3,1928.735,1932.379,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T087.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T087.csv,,
2_toolusenotinVR,219,1,88,4,4,1935.333,1938.632,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T088.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T088.csv,,
2_toolusenotinVR,219,1,89,4,5,1941.586,1945.029,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T089.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T089.csv,,
2_toolusenotinVR,219,1,90,4,6,1947.982,1952.114,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T090.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T090.csv,,
2_toolusenotinVR,219,1,91,4,7,1955.068,1958.023,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T091.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T091.csv,,
2_toolusenotinVR,219,1,92,4,8,1960.977,1964.197,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T092.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T092.csv,,
2_toolusenotinVR,219,1,93,4,9,1967.151,1970.329,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T093.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T093.csv,,
2_toolusenotinVR,219,1,94,4,10,1973.282,1975.924,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T094.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T094.csv,,
2_toolusenotinVR,219,1,95,4,11,1978.88,1981.522,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T095.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T095.csv,,
2_toolusenotinVR,219,1,96,4,12,1984.477,1986.987,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T096.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T096.csv,,
2_toolusenotinVR,219,1,97,4,13,1989.941,1992.395,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T097.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T097.csv,,
2_toolusenotinVR,219,1,98,4,14,1995.35,1998.067,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T098.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T098.csv,,
2_toolusenotinVR,219,1,99,4,15,2001.024,2004.078,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T099.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T099.csv,,
2_toolusenotinVR,219,1,100,4,16,2007.032,2009.987,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T100.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T100.csv,,
2_toolusenotinVR,219,1,101,4,17,2012.94,2015.795,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T101.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T101.csv,,
2_toolusenotinVR,219,1,102,4,18,2018.75,2021.748,,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T102.csv,2_toolusenotinVR/219/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T102.csv,,
2_toolusenotinVR,219,1,103,5,1,2214.068,2216.056,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T103.csv,,,,
2_toolusenotinVR,219,1,104,5,2,2220.107,2225.807,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T104.csv,,,,
2_toolusenotinVR,219,1,105,5,3,2229.861,2230.949,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T105.csv,,,,
2_toolusenotinVR,219,1,106,5,4,2235.003,2239.223,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T106.csv,,,,
2_toolusenotinVR,219,1,107,5,5,2243.277,2248.252,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T107.csv,,,,
2_toolusenotinVR,219,1,108,5,6,2252.306,2253.261,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T108.csv,,,,
2_toolusenotinVR,219,1,109,5,7,2257.315,2262.503,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T109.csv,,,,
2_toolusenotinVR,219,1,110,5,8,2266.544,2267.955,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T110.csv,,,,
2_toolusenotinVR,219,1,111,5,9,2272.008,2274.862,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T111.csv,,,,
2_toolusenotinVR,219,1,112,5,10,2278.894,2282.381,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T112.csv,,,,
2_toolusenotinVR,219,1,113,5,11,2286.413,2288.223,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T113.csv,,,,
2_toolusenotinVR,219,1,114,5,12,2292.276,2296.352,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T114.csv,,,,
2_toolusenotinVR,219,1,115,5,13,2300.384,2305.603,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T115.csv,,,,
2_toolusenotinVR,219,1,116,5,14,2309.646,2312.045,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T116.csv,,,,
2_toolusenotinVR,219,1,117,5,15,2316.088,2319.874,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T117.csv,,,,
2_toolusenotinVR,219,1,118,5,16,2323.917,2325.317,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T118.csv,,,,
2_toolusenotinVR,219,1,119,5,17,2329.359,2333.511,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T119.csv,,,,
2_toolusenotinVR,219,1,120,5,18,2337.555,2341.398,2_toolusenotinVR/219/S001/trackers/landmark/landmarkstimulus_estimates_T120.csv,,,,
